env_name,N_agents,local_ratio,model_path,test_method,sample_size,test_budget,avg_reward,avg_time_taken,top_percentage
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random DisQ Testing,25,1000,-57.27912803449629,27.996768369674683,0.2
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Q-low Testing,25,1000,-58.03843131251799,0.9430231189727784,0.2
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic Testing,25,1000,-63.63604609600481,28.25051115989685,0.2
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic DisQ Testing,25,1000,-64.44783770351675,29.271019973754882,0.2
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Testing,25,1000,-57.01014559576406,27.38959444999695,0.3
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random DisQ Testing,25,1000,-57.52930359848981,27.999464330673216,0.3
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Q-low Testing,25,1000,-56.99680420536772,1.061708288192749,0.3
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic Testing,25,1000,-63.38482751604614,28.124657258987426,0.3
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic DisQ Testing,25,1000,-67.75063101835691,29.91587915420532,0.3
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Testing,25,1000,-56.935548215667396,27.968440103530884,0.4
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random DisQ Testing,25,1000,-57.98385161774012,29.446093835830688,0.4
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Q-low Testing,25,1000,-54.6703366622049,1.0974972248077393,0.4
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic Testing,25,1000,-61.14350051504696,28.321168975830076,0.4
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic DisQ Testing,25,1000,-68.27209855609581,29.4779030418396,0.4
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Testing,25,1000,-56.808738137209296,28.994717407226563,0.5
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random DisQ Testing,25,1000,-58.2551080466753,27.06598334312439,0.5
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Q-low Testing,25,1000,-55.675180489359015,0.6953933620452881,0.5
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic Testing,25,1000,-62.17055434398379,21.78828557014465,0.5
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic DisQ Testing,25,1000,-71.64316108329854,24.01618949890137,0.5
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Testing,25,1000,-57.14730708560598,22.68732158660889,0.6
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random DisQ Testing,25,1000,-58.47995382773193,24.25577109336853,0.6
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Q-low Testing,25,1000,-57.44999955411779,0.7491547393798829,0.6
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic Testing,25,1000,-61.54217973472233,47.83474530220032,0.6
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic DisQ Testing,25,1000,-67.10161557841145,40.33645722389221,0.6
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Testing,25,1000,-57.23677183349384,34.94915639877319,0.7
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random DisQ Testing,25,1000,-59.280503328805636,37.45870595932007,0.7
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Q-low Testing,25,1000,-56.438393991253676,0.9915803432464599,0.7
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic Testing,25,1000,-60.789266216500366,28.588853979110716,0.7
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic DisQ Testing,25,1000,-70.01036139834122,31.703969135284424,0.7
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Testing,25,1000,-57.01717687437659,29.242713661193847,0.8
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random DisQ Testing,25,1000,-59.66505439926049,37.55077184677124,0.8
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Q-low Testing,25,1000,-57.12521889634402,1.1748705101013184,0.8
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic Testing,25,1000,-62.96308833777653,31.874285888671874,0.8
Simple Spread,2,0.0,central_policies/simple_spread_v3_2/model.zip,Genetic DisQ Testing,25,1000,-70.30773069602296,32.88618647575378,0.8
