env_name,N_agents,local_ratio,model_path,test_method,sample_size,test_budget,avg_reward,avg_time_taken,top_percentage
simple_spread_v3,2,0.7,decentral_policies/simple_spread_v3_2_07,Genetic Q-testing,25,1000,-15.204968314486612,5.733534288406372,0.9
simple_spread_v3,2,0.8,decentral_policies/simple_spread_v3_2_08,Random Testing,25,1000,-7.886128585886929,25.74907648086548,0.9
simple_spread_v3,2,0.8,decentral_policies/simple_spread_v3_2_08,Random Q-testing,25,1000,-8.945471750877141,4.247072420120239,0.9
simple_spread_v3,2,0.8,decentral_policies/simple_spread_v3_2_08,Random Q-low-testing,25,1000,-9.105416832736706,25.90406843185425,0.9
simple_spread_v3,2,0.8,decentral_policies/simple_spread_v3_2_08,Genetic Testing,25,1000,-9.266474018600636,25.745973052978517,0.9
simple_spread_v3,2,0.8,decentral_policies/simple_spread_v3_2_08,Genetic Q-testing,25,1000,-10.675439850055415,6.495360469818115,0.9
simple_spread_v3,2,0.9,decentral_policies/simple_spread_v3_2_09,Random Testing,25,1000,-4.473757797465743,26.135822315216064,0.9
simple_spread_v3,2,0.9,decentral_policies/simple_spread_v3_2_09,Random Q-testing,25,1000,-5.205630835594807,4.255538396835327,0.9
simple_spread_v3,2,0.9,decentral_policies/simple_spread_v3_2_09,Random Q-low-testing,25,1000,-5.054370093396807,26.252880506515503,0.9
simple_spread_v3,2,0.9,decentral_policies/simple_spread_v3_2_09,Genetic Testing,25,1000,-5.536138418356121,25.960322647094728,0.9
simple_spread_v3,2,0.9,decentral_policies/simple_spread_v3_2_09,Genetic Q-testing,25,1000,-7.12045772493118,7.403845653533936,0.9
simple_spread_v3,2,1.0,decentral_policies/simple_spread_v3_2_10,Random Testing,25,1000,-0.28792000000000006,25.930053262710572,0.9
simple_spread_v3,2,1.0,decentral_policies/simple_spread_v3_2_10,Random Q-testing,25,1000,-0.6126970580548019,4.647912654876709,0.9
simple_spread_v3,2,1.0,decentral_policies/simple_spread_v3_2_10,Random Q-low-testing,25,1000,-0.37432000000000004,26.27527814865112,0.9
simple_spread_v3,2,1.0,decentral_policies/simple_spread_v3_2_10,Genetic Testing,25,1000,-0.9812393193193195,25.848388080596923,0.9
simple_spread_v3,2,1.0,decentral_policies/simple_spread_v3_2_10,Genetic Q-testing,25,1000,-1.1476718789703952,7.1119935512542725,0.9
